area_id,source_id,source_name,statistics_code,provider_statistic_id_or_tstat,statsDataId,census_year,cdTime,prefecture_name,prefecture_code,municipality_code,municipality_name,municipality_type,area_dimension_source,area_code_confirmed,included_in_target_scope,is_special_ward,is_designated_city_ward,is_city,is_town,is_village,expected_join_key_to_N03,join_key_status,leading_zero_required,normalization_needed,notes
AC_0234,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14204,鎌倉市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14204,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0235,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14205,藤沢市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14205,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0236,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14206,小田原市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14206,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0237,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14207,茅ヶ崎市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14207,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0238,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14208,逗子市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14208,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0239,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14210,三浦市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14210,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0240,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14211,秦野市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14211,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0241,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14212,厚木市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14212,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0242,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14213,大和市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14213,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0243,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14214,伊勢原市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14214,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0244,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14215,海老名市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14215,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0245,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14216,座間市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14216,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0246,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14217,南足柄市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14217,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0247,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14218,綾瀬市,city,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,true,false,false,14218,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0248,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14301,葉山町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14301,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0249,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14321,寒川町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14321,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0250,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14341,大磯町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14341,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0251,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14342,二宮町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14342,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0252,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14361,中井町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14361,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0253,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14362,大井町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14362,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0254,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14363,松田町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14363,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0255,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14364,山北町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14364,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0256,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14366,開成町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14366,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0257,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14382,箱根町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14382,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0258,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14383,真鶴町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14383,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0259,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14384,湯河原町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14384,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0260,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14401,愛川町,town,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,true,false,14401,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
AC_0261,R02_OFF_TGT_001,Population Census of Japan (Kokusei Chosa) 2020 Basic Complete Tabulation,00200521,000001136464,0003445244,2020,2020000000,Kanagawa,14,14402,清川村,village,e-Stat getMetaInfo area dimension (metadata only; no values retrieved),yes,yes,false,false,false,false,true,14402,expected_direct_5digit_join,no,no,standard 5-digit JIS municipality code
